"unique_moving_id","study_id","location_id","moving_time_start","moving_time_end","moving_day_of_week","moving_time_of_day","moving_count_surveyor","moving_conditions","moving_microclimate","moving_temperature","moving_row_id","moving_row_total","moving_male","moving_male_mobility_assist","moving_female","moving_female_mobility_assist","moving_other_unsure","moving_other_unsure_mobility_assist","moving_total_mobility_assist","moving_groupsize_1","moving_groupsize_2","moving_groupsize_3","moving_groupsize_4","moving_groupsize_5","moving_groupsize_6","moving_groupsize_7","moving_groupsize_8","moving_groupsize_9","moving_groupsize_10+","moving_0-4","moving_5-14","moving_15-24","moving_25-44","moving_45-64","moving_65+","moving_25_64","moving_pedestrian","moving_micromobility","moving_bicycling","moving_motorized","moving_supported","moving_notes"
"233","2018_Seattle_Citywide","BEA1","2018 Jul 25 04:48:00 PM","2018 Jul 25 04:58:00 PM","Weekday","Evening","UD4H",,"Sun-Shaded","72","1","3",,,,,,,,"3","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,
"1594","2018_Seattle_Citywide","BEA2","2018 Jul 25 04:17:00 PM","2018 Jul 25 04:27:00 PM","Weekday","Evening","UD4H",,"Sun-Shaded","72","2","29","16",,"12",,"1",,"0",,,,,,,,,,,,,,,,,,,,,,,
"1632","2018_Seattle_Citywide","BLT1","2018 Jul 25 04:15:00 PM","2018 Jul 25 04:25:00 PM","Weekday","Evening","UD4H",,"Sun-Shaded","84","2","71","39",,"32",,"0",,"1",,,,,,,,,,,,,,,,,,,,,,,
"1593","2018_Seattle_Citywide","BEA2","2018 Jul 25 04:05:00 PM","2018 Jul 25 04:15:00 PM","Weekday","Evening","UD4H",,"Sun-Shaded","72","1","37",,,,,,,,"22","6","1","0","0","0","0","0","0","0",,,,,,,,,,,,,
"1631","2018_Seattle_Citywide","BLT1","2018 Jul 25 04:05:00 PM","2018 Jul 25 04:15:00 PM","Weekday","Evening","UD4H",,"Sun-Shaded","84","1","78",,,,,,,,"65","5","1","0","0","0","0","0","0","0",,,,,,,,,,,,,
"639","2018_Seattle_Citywide","BLT2","2018 Jul 25 01:04:00 PM","2018 Jul 25 01:14:00 PM","Weekday","Midday","UD4H",,"Sun-Exposed","79","2","26","19",,"7",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"232","2018_Seattle_Citywide","BEA1","2018 Jul 25 01:02:00 PM","2018 Jul 25 01:12:00 PM","Weekday","Midday","UD4H","event:commercial_event","Sun-Shaded","72","2","4","3",,"1",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"638","2018_Seattle_Citywide","BLT2","2018 Jul 25 12:54:00 PM","2018 Jul 25 01:04:00 PM","Weekday","Midday","UD4H",,"Sun-Exposed","79","1","24",,,,,,,,"18","3","0","0","0","0","0","0","0","0",,,,,,,,,,,,,
"231","2018_Seattle_Citywide","BEA1","2018 Jul 25 12:50:00 PM","2018 Jul 25 01:00:00 PM","Weekday","Midday","UD4H","event:commercial_event","Sun-Shaded","72","1","6",,,,,,,,"6","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,
"1630","2018_Seattle_Citywide","BLT1","2018 Jul 25 12:13:00 PM","2018 Jul 25 12:23:00 PM","Weekday","Midday","UD4H",,"Sun-Shaded","77","2","53","30",,"23",,"0",,"2",,,,,,,,,,,,,,,,,,,,,,,
"1592","2018_Seattle_Citywide","BEA2","2018 Jul 25 12:11:00 PM","2018 Jul 25 12:21:00 PM","Weekday","Midday","UD4H",,"Sun-Shaded","72","2","18","9",,"8",,"1",,"0",,,,,,,,,,,,,,,,,,,,,,,
"1629","2018_Seattle_Citywide","BLT1","2018 Jul 25 12:02:00 PM","2018 Jul 25 12:12:00 PM","Weekday","Midday","UD4H",,"Sun-Shaded","77","1","77",,,,,,,,"53","6","4","0","0","0","0","0","0","0",,,,,,,,,,,,,
"1591","2018_Seattle_Citywide","BEA2","2018 Jul 25 12:00:00 PM","2018 Jul 25 12:10:00 PM","Weekday","Midday","UD4H",,"Sun-Shaded","72","1","11",,,,,,,,"2","0","3","0","0","0","0","0","0","0",,,,,,,,,,,,,
"637","2018_Seattle_Citywide","BLT2","2018 Jul 25 09:29:00 AM","2018 Jul 25 09:39:00 AM","Weekday","Morning","UD4H",,"Sun-Exposed","70","2","25","17",,"8",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"230","2018_Seattle_Citywide","BEA1","2018 Jul 25 09:24:00 AM","2018 Jul 25 09:34:00 AM","Weekday","Morning","UD4H",,"Sun-Shaded","65","2","6","5",,"1",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"636","2018_Seattle_Citywide","BLT2","2018 Jul 25 09:17:00 AM","2018 Jul 25 09:27:00 AM","Weekday","Morning","UD4H",,"Sun-Exposed","70","1","34",,,,,,,,"24","5","0","0","0","0","0","0","0","0",,,,,,,,,,,,,
"229","2018_Seattle_Citywide","BEA1","2018 Jul 25 09:13:00 AM","2018 Jul 25 09:23:00 AM","Weekday","Morning","UD4H",,"Sun-Shaded","65","1","10",,,,,,,,"5","1","1","0","0","0","0","0","0","0",,,,,,,,,,,,,
"96","2018_Seattle_Citywide","SLU4","2018 Jul 25 09:11:00 AM","2018 Jul 25 09:21:00 AM","Weekday","Morning","UD4H",,"Sun-Shaded","69","2","79","43",,"36",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"95","2018_Seattle_Citywide","SLU4","2018 Jul 25 09:00:00 AM","2018 Jul 25 09:10:00 AM","Weekday","Morning","UD4H",,"Sun-Shaded","69","1","71",,,,,,,,"65","3","0","0","0","0","0","0","0","0",,,,,,,,,,,,,
"1628","2018_Seattle_Citywide","BLT1","2018 Jul 25 08:34:00 AM","2018 Jul 25 08:44:00 AM","Weekday","Morning","UD4H",,"Sun-Shaded","67","2","83","51",,"32",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"1627","2018_Seattle_Citywide","BLT1","2018 Jul 25 08:23:00 AM","2018 Jul 25 08:33:00 AM","Weekday","Morning","UD4H",,"Sun-Shaded","67","1","71",,,,,,,,"57","7","0","0","0","0","0","0","0","0",,,,,,,,,,,,,
"594","2018_Seattle_Citywide","SLU3","2018 Jul 25 08:18:00 AM","2018 Jul 25 08:28:00 AM","Weekday","Morning","UD4H",,"Sun-Shaded","64","2","41","28",,"13",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"593","2018_Seattle_Citywide","SLU3","2018 Jul 25 08:07:00 AM","2018 Jul 25 08:17:00 AM","Weekday","Morning","UD4H",,"Sun-Shaded","64","1","36",,,,,,,,"27","3","1","0","0","0","0","0","0","0",,,,,,,,,,,,,
"220","2018_Seattle_Citywide","PIK4","2018 Jul 24 05:04:00 PM","2018 Jul 24 05:14:00 PM","Weekday","Evening","UD4H",,"Sun-Shaded","85","2","63","35",,"28",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"219","2018_Seattle_Citywide","PIK4","2018 Jul 24 04:53:00 PM","2018 Jul 24 05:03:00 PM","Weekday","Evening","UD4H",,"Sun-Shaded","85","1","45",,,,,,,,"39","3","0","0","0","0","0","0","0","0",,,,,,,,,,,,,
"124","2018_Seattle_Citywide","PIK3","2018 Jul 24 04:15:00 PM","2018 Jul 24 04:25:00 PM","Weekday","Evening","UD4H",,"Sun-Shaded","85","2","83","52",,"31",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"1264","2018_Seattle_Citywide","DEN1","2018 Jul 24 04:15:00 PM","2018 Jul 24 04:25:00 PM","Weekday","Evening","UD4H",,"Sun-Shaded","78","2","53","29",,"24",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"123","2018_Seattle_Citywide","PIK3","2018 Jul 24 04:04:00 PM","2018 Jul 24 04:14:00 PM","Weekday","Evening","UD4H",,"Sun-Shaded","85","1","88",,,,,,,,"69","8","1","0","0","0","0","0","0","0",,,,,,,,,,,,,
"1263","2018_Seattle_Citywide","DEN1","2018 Jul 24 04:04:00 PM","2018 Jul 24 04:14:00 PM","Weekday","Evening","UD4H",,"Sun-Shaded","78","1","52",,,,,,,,"50","1","0","0","0","0","0","0","0","0",,,,,,,,,,,,,
"960","2018_Seattle_Citywide","DEN2","2018 Jul 24 01:29:00 PM","2018 Jul 24 01:39:00 PM","Weekday","Midday","UD4H",,"Sun-Shaded","78","2","36","25",,"11",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"959","2018_Seattle_Citywide","DEN2","2018 Jul 24 01:19:00 PM","2018 Jul 24 01:29:00 PM","Weekday","Midday","UD4H",,"Sun-Shaded","78","1","59",,,,,,,,"36","10","1","0","0","0","0","0","0","0",,,,,,,,,,,,,
"218","2018_Seattle_Citywide","PIK4","2018 Jul 24 12:55:00 PM","2018 Jul 24 01:05:00 PM","Weekday","Midday","UD4H",,"Sun-Shaded","72","2","31","14",,"17",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"217","2018_Seattle_Citywide","PIK4","2018 Jul 24 12:44:00 PM","2018 Jul 24 12:54:00 PM","Weekday","Midday","UD4H",,"Sun-Shaded","72","1","22",,,,,,,,"13","3","1","0","0","0","0","0","0","0",,,,,,,,,,,,,
"1262","2018_Seattle_Citywide","DEN1","2018 Jul 24 12:20:00 PM","2018 Jul 24 12:30:00 PM","Weekday","Midday","UD4H",,"Sun-Shaded","75","2","91","56",,"35",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"122","2018_Seattle_Citywide","PIK3","2018 Jul 24 12:10:00 PM","2018 Jul 24 12:20:00 PM","Weekday","Midday","UD4H",,"Sun-Exposed","80","2","37","28",,"9",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"1261","2018_Seattle_Citywide","DEN1","2018 Jul 24 12:09:00 PM","2018 Jul 24 12:19:00 PM","Weekday","Midday","UD4H",,"Sun-Shaded","75","1","124",,,,,,,,"76","16","4","1","0","0","0","0","0","0",,,,,,,,,,,,,
"121","2018_Seattle_Citywide","PIK3","2018 Jul 24 12:00:00 PM","2018 Jul 24 12:10:00 PM","Weekday","Midday","UD4H",,"Sun-Exposed","80","1","31",,,,,,,,"21","2","2","0","0","0","0","0","0","0",,,,,,,,,,,,,
"958","2018_Seattle_Citywide","DEN2","2018 Jul 24 09:59:00 AM","2018 Jul 24 10:09:00 AM","Weekday","Morning","UD4H",,"Sun-Shaded","66","2","30","24",,"6",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"957","2018_Seattle_Citywide","DEN2","2018 Jul 24 09:49:00 AM","2018 Jul 24 09:59:00 AM","Weekday","Morning","UD4H",,"Sun-Shaded","66","1","29",,,,,,,,"27","1","0","0","0","0","0","0","0","0",,,,,,,,,,,,,
"1260","2018_Seattle_Citywide","DEN1","2018 Jul 24 09:13:00 AM","2018 Jul 24 09:23:00 AM","Weekday","Morning","UD4H",,"Sun-Shaded","66","2","92","65",,"26",,"1",,"1",,,,,,,,,,,,,,,,,,,,,,,
"216","2018_Seattle_Citywide","PIK4","2018 Jul 24 09:05:00 AM","2018 Jul 24 09:15:00 AM","Weekday","Morning","UD4H",,"Sun-Shaded","74","2","50","34",,"16",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"1259","2018_Seattle_Citywide","DEN1","2018 Jul 24 09:01:00 AM","2018 Jul 24 09:11:00 AM","Weekday","Morning","UD4H",,"Sun-Shaded","66","1","90",,,,,,,,"74","8","0","0","0",,"0","0","0","0",,,,,,,,,,,,,
"215","2018_Seattle_Citywide","PIK4","2018 Jul 24 08:55:00 AM","2018 Jul 24 09:05:00 AM","Weekday","Morning","UD4H",,"Sun-Shaded","74","1","31",,,,,,,,"29","1","0","0","0","0","0","0","0","0",,,,,,,,,,,,,
"120","2018_Seattle_Citywide","PIK3","2018 Jul 24 08:20:00 AM","2018 Jul 24 08:30:00 AM","Weekday","Morning","UD4H",,"Sun-Exposed","72","2","19","13",,"6",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"119","2018_Seattle_Citywide","PIK3","2018 Jul 24 08:10:00 AM","2018 Jul 24 08:20:00 AM","Weekday","Morning","UD4H",,"Sun-Exposed","72","1","28",,,,,,,,"22","3","0","0","0","0","0","0","0","0",,,,,,,,,,,,,
"214","2018_Seattle_Citywide","PIK4","2018 Jul 23 06:55:00 PM","2018 Jul 23 07:05:00 PM","Weekday","Evening","UD4H",,"Sun-Shaded","75","2","77","44",,"33",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"213","2018_Seattle_Citywide","PIK4","2018 Jul 23 06:45:00 PM","2018 Jul 23 06:55:00 PM","Weekday","Evening","UD4H",,"Sun-Shaded","75","1","39",,,,,,,,"20","8","1","0","0","0","0","0","0","0",,,,,,,,,,,,,
"118","2018_Seattle_Citywide","PIK3","2018 Jul 23 06:11:00 PM","2018 Jul 23 06:21:00 PM","Weekday","Evening","UD4H",,"Sun-Shaded","74","2","41","25",,"16",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"117","2018_Seattle_Citywide","PIK3","2018 Jul 23 06:00:00 PM","2018 Jul 23 06:10:00 PM","Weekday","Evening","UD4H",,"Sun-Shaded","74","1","35",,,,,,,,"19","5","2","0","0","0","0","0","0","0",,,,,,,,,,,,,
"1258","2018_Seattle_Citywide","DEN1","2018 Jul 23 05:23:00 PM","2018 Jul 23 05:33:00 PM","Weekday","Evening","UD4H",,"Sun-Shaded","85","2","126","84",,"39",,"3",,"4",,,,,,,,,,,,,,,,,,,,,,,
"1257","2018_Seattle_Citywide","DEN1","2018 Jul 23 05:12:00 PM","2018 Jul 23 05:22:00 PM","Weekday","Evening","UD4H",,"Sun-Shaded","85","1","132",,,,,,,,"112","7","2","0","0","0","0","0","0","0",,,,,,,,,,,,,
"954","2018_Seattle_Citywide","DEN2","2018 Jul 23 04:13:00 PM","2018 Jul 23 04:23:00 PM","Weekday","Evening","UD4H",,"Sun-Shaded","85","2","35","22",,"12",,"1",,"1",,,,,,,,,,,,,,,,,,,,,,,
"953","2018_Seattle_Citywide","DEN2","2018 Jul 23 04:02:00 PM","2018 Jul 23 04:12:00 PM","Weekday","Evening","UD4H",,"Sun-Shaded","85","1","30",,,,,,,,"20","3","0","1","0","0","0","0","0","0",,,,,,,,,,,,,
"212","2018_Seattle_Citywide","PIK4","2018 Jul 23 01:28:00 PM","2018 Jul 23 01:38:00 PM","Weekday","Midday","UD4H",,"Sun-Shaded","80","2","19","8",,"11",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"952","2018_Seattle_Citywide","DEN2","2018 Jul 23 01:21:00 PM","2018 Jul 23 01:31:00 PM","Weekday","Midday","UD4H",,"Sun-Shaded","79","2","51","39",,"12",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"211","2018_Seattle_Citywide","PIK4","2018 Jul 23 01:17:00 PM","2018 Jul 23 01:27:00 PM","Weekday","Midday","UD4H",,"Sun-Shaded","80","1","18",,,,,,,,"18","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,
"951","2018_Seattle_Citywide","DEN2","2018 Jul 23 01:10:00 PM","2018 Jul 23 01:20:00 PM","Weekday","Midday","UD4H",,"Sun-Shaded","79","1","67",,,,,,,,"40","9","3","0","0","0","0","0","0","0",,,,,,,,,,,,,
"116","2018_Seattle_Citywide","PIK3","2018 Jul 23 12:20:00 PM","2018 Jul 23 12:30:00 PM","Weekday","Midday","UD4H",,"Sun-Exposed","80","2","61","31",,"30",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"1256","2018_Seattle_Citywide","DEN1","2018 Jul 23 12:19:00 PM","2018 Jul 23 12:29:00 PM","Weekday","Midday","UD4H",,"Sun-Shaded","70","2","103","73",,"29",,"1",,"0",,,,,,,,,,,,,,,,,,,,,,,
"115","2018_Seattle_Citywide","PIK3","2018 Jul 23 12:10:00 PM","2018 Jul 23 12:20:00 PM","Weekday","Midday","UD4H",,"Sun-Exposed","80","1","57",,,,,,,,"32","11","1","0","0","0","0","0","0","0",,,,,,,,,,,,,
"1255","2018_Seattle_Citywide","DEN1","2018 Jul 23 12:08:00 PM","2018 Jul 23 12:18:00 PM","Weekday","Midday","UD4H",,"Sun-Shaded","70","1","136",,,,,,,,"68","16","9","1","1","0","0","0","0","0",,,,,,,,,,,,,
"950","2018_Seattle_Citywide","DEN2","2018 Jul 23 09:43:00 AM","2018 Jul 23 09:53:00 AM","Weekday","Morning","UD4H",,"Sun-Shaded","70","2","29","18",,"11",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"949","2018_Seattle_Citywide","DEN2","2018 Jul 23 09:32:00 AM","2018 Jul 23 09:42:00 AM","Weekday","Morning","UD4H",,"Sun-Shaded","70","1","27",,,,,,,,"23","2","0","0","0","0","0","0","0","0",,,,,,,,,,,,,
"210","2018_Seattle_Citywide","PIK4","2018 Jul 23 09:24:00 AM","2018 Jul 23 09:34:00 AM","Weekday","Morning","UD4H",,"Sun-Shaded","72","2","32","18",,"14",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"209","2018_Seattle_Citywide","PIK4","2018 Jul 23 09:12:00 AM","2018 Jul 23 09:22:00 AM","Weekday","Morning","UD4H",,"Sun-Shaded","72","1","30",,,,,,,,"26","2","0","0","0","0","0","0","0","0",,,,,,,,,,,,,
"1590","2018_Seattle_Citywide","BEA2","2018 Jul 23 08:50:00 AM","2018 Jul 23 09:00:00 AM","Weekday","Morning","UD4H","event:cultural_communal","Sun-Shaded","65","2","22","13",,"9",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"1254","2018_Seattle_Citywide","DEN1","2018 Jul 23 08:46:00 AM","2018 Jul 23 08:56:00 AM","Weekday","Morning","UD4H",,"Sun-Shaded","68","2","107","90",,"17",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"1253","2018_Seattle_Citywide","DEN1","2018 Jul 23 08:35:00 AM","2018 Jul 23 08:45:00 AM","Weekday","Morning","UD4H",,"Sun-Shaded","68","1","79",,,,,,,,"71","4","0","0","0","0","0","0","0","0",,,,,,,,,,,,,
"1589","2018_Seattle_Citywide","BEA2","2018 Jul 23 08:35:00 AM","2018 Jul 23 08:45:00 AM","Weekday","Morning","UD4H","event:cultural_communal","Sun-Shaded","65","1","41",,,,,,,,"30","4","1","0","0","0","0","0","0","0",,,,,,,,,,,,,
"114","2018_Seattle_Citywide","PIK3","2018 Jul 23 08:30:00 AM","2018 Jul 23 08:40:00 AM","Weekday","Morning","UD4H",,"Sun-Exposed","68","2","18","7",,"11",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"113","2018_Seattle_Citywide","PIK3","2018 Jul 23 08:20:00 AM","2018 Jul 23 08:30:00 AM","Weekday","Morning","UD4H",,"Sun-Exposed","68","1","36",,,,,,,,"31","1","1","0","0","0","0","0","0","0",,,,,,,,,,,,,
"948","2018_Seattle_Citywide","DEN2","2018 Jul 21 05:26:00 PM","2018 Jul 21 05:36:00 PM","Weekend","Evening","UD4H",,"Sun-Shaded","73","2","42","18",,"24",,"0",,"4",,,,,,,,,,,,,,,,,,,,,,,
"947","2018_Seattle_Citywide","DEN2","2018 Jul 21 05:16:00 PM","2018 Jul 21 05:26:00 PM","Weekend","Evening","UD4H",,"Sun-Shaded","73","1","27",,,,,,,,"9","4","2","1","0","0","0","0","0","0",,,,,,,,,,,,,
"513","2018_Seattle_Citywide","COM3","2018 Jul 21 05:14:00 PM","2018 Jul 21 05:24:00 PM","Weekend","Evening","UD4H",,"Sun-Shaded","72","2","156","81",,"75",,"0",,"1",,,,,,,,,,,,,,,,,,,,,,,
"94","2018_Seattle_Citywide","SLU4","2018 Jul 21 05:07:00 PM","2018 Jul 21 05:17:00 PM","Weekend","Evening","UD4H",,"Sun-Shaded","76","2","19","14",,"5",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"512","2018_Seattle_Citywide","COM3","2018 Jul 21 05:03:00 PM","2018 Jul 21 05:13:00 PM","Weekend","Evening","UD4H",,"Sun-Shaded","72","1","166",,,,,,,,"59","27","8","2","1","0","1","0","1","0",,,,,,,,,,,,,
"635","2018_Seattle_Citywide","BLT2","2018 Jul 21 05:00:00 PM","2018 Jul 21 05:10:00 PM","Weekend","Evening","UD4H",,"Sun-Shaded","71","2","34","16",,"18",,"0",,"1",,,,,,,,,,,,,,,,,,,,,,,
"93","2018_Seattle_Citywide","SLU4","2018 Jul 21 04:57:00 PM","2018 Jul 21 05:07:00 PM","Weekend","Evening","UD4H",,"Sun-Shaded","76","1","17",,,,,,,,"11","3","0","0","0","0","0","0","0","0",,,,,,,,,,,,,
"384","2018_Seattle_Citywide","UPT4","2018 Jul 21 04:54:00 PM","2018 Jul 21 05:04:00 PM","Weekend","Evening","UD4H",,"Sun-Shaded","75","2","9","3",,"6",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"634","2018_Seattle_Citywide","BLT2","2018 Jul 21 04:50:00 PM","2018 Jul 21 05:00:00 PM","Weekend","Evening","UD4H",,"Sun-Shaded","71","1","38",,,,,,,,"10","9","2","1","0","0","0","0","0","0",,,,,,,,,,,,,
"228","2018_Seattle_Citywide","BEA1","2018 Jul 21 04:45:00 PM","2018 Jul 21 04:55:00 PM","Weekend","Evening","UD4H",,"Light Clouds","68","2","4","2",,"2",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"383","2018_Seattle_Citywide","UPT4","2018 Jul 21 04:42:00 PM","2018 Jul 21 04:52:00 PM","Weekend","Evening","UD4H",,"Sun-Shaded","75","1","19",,,,,,,,"9","5","0","0","0","0","0","0","0","0",,,,,,,,,,,,,
"227","2018_Seattle_Citywide","BEA1","2018 Jul 21 04:34:00 PM","2018 Jul 21 04:44:00 PM","Weekend","Evening","UD4H",,"Light Clouds","68","1","5",,,,,,,,"1","2","0","0","0","0","0","0","0","0",,,,,,,,,,,,,
"1252","2018_Seattle_Citywide","DEN1","2018 Jul 21 04:21:00 PM","2018 Jul 21 04:31:00 PM","Weekend","Evening","UD4H",,"Sun-Shaded","73","2","17","13",,"4",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"976","2018_Seattle_Citywide","COM4","2018 Jul 21 04:20:00 PM","2018 Jul 21 04:30:00 PM","Weekend","Evening","UD4H",,"Sun-Shaded","73","2","231","110",,"121",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"592","2018_Seattle_Citywide","SLU3","2018 Jul 21 04:13:00 PM","2018 Jul 21 04:23:00 PM","Weekend","Evening","UD4H","event:roadwork_construction","Sun-Shaded","76","2","32","19",,"13",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"1626","2018_Seattle_Citywide","BLT1","2018 Jul 21 04:11:00 PM","2018 Jul 21 04:21:00 PM","Weekend","Evening","UD4H",,"Sun-Shaded","71","2","58","26",,"32",,"0",,"4",,,,,,,,,,,,,,,,,,,,,,,
"1588","2018_Seattle_Citywide","BEA2","2018 Jul 21 04:11:00 PM","2018 Jul 21 04:21:00 PM","Weekend","Evening","UD4H",,"Light Clouds","68","2","24","11",,"13",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"975","2018_Seattle_Citywide","COM4","2018 Jul 21 04:09:00 PM","2018 Jul 21 04:19:00 PM","Weekend","Evening","UD4H",,"Sun-Shaded","73","1","319",,,,,,,,"44","54","14","13","6","1","3","2","0","0",,,,,,,,,,,,,
"1251","2018_Seattle_Citywide","DEN1","2018 Jul 21 04:09:00 PM","2018 Jul 21 04:19:00 PM","Weekend","Evening","UD4H",,"Sun-Shaded","73","1","22",,,,,,,,"13","2","0","0","1","0","0","0","0","0",,,,,,,,,,,,,
"591","2018_Seattle_Citywide","SLU3","2018 Jul 21 04:02:00 PM","2018 Jul 21 04:12:00 PM","Weekend","Evening","UD4H","event:roadwork_construction","Sun-Shaded","76","1","17",,,,,,,,"8","3","1","0","0","0","0","0","0","0",,,,,,,,,,,,,
"1587","2018_Seattle_Citywide","BEA2","2018 Jul 21 04:01:00 PM","2018 Jul 21 04:11:00 PM","Weekend","Evening","UD4H",,"Light Clouds","68","1","107",,,,,,,,"12","7","0","0","0","0","0","0","9","0",,,,,,,,,,,,,
"1625","2018_Seattle_Citywide","BLT1","2018 Jul 21 04:01:00 PM","2018 Jul 21 04:11:00 PM","Weekend","Evening","UD4H",,"Sun-Shaded","71","1","82",,,,,,,,"45","12","1","0","2","0","0","0","0","0",,,,,,,,,,,,,
"1152","2018_Seattle_Citywide","UPT3","2018 Jul 21 03:59:00 PM","2018 Jul 21 04:09:00 PM","Weekend","Evening","UD4H",,"Sun-Exposed","75","2","88","50",,"38",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"1151","2018_Seattle_Citywide","UPT3","2018 Jul 21 03:47:00 PM","2018 Jul 21 03:57:00 PM","Weekend","Evening","UD4H",,"Sun-Exposed","75","1","82",,,,,,,,"23","17","4","2","1","0","0","0","0","0",,,,,,,,,,,,,
"946","2018_Seattle_Citywide","DEN2","2018 Jul 21 01:43:00 PM","2018 Jul 21 01:53:00 PM","Weekend","Midday","UD4H",,"Sun-Exposed","71","2","19","14",,"5",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"1586","2018_Seattle_Citywide","BEA2","2018 Jul 21 01:34:00 PM","2018 Jul 21 01:44:00 PM","Weekend","Midday","UD4H",,"Sun-Shaded","68","2","24","17",,"7",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"945","2018_Seattle_Citywide","DEN2","2018 Jul 21 01:32:00 PM","2018 Jul 21 01:42:00 PM","Weekend","Midday","UD4H",,"Sun-Exposed","71","1","26",,,,,,,,"14","3","2","0","0","0","0","0","0","0",,,,,,,,,,,,,
"226","2018_Seattle_Citywide","BEA1","2018 Jul 21 01:17:00 PM","2018 Jul 21 01:27:00 PM","Weekend","Midday","UD4H",,"Sun-Exposed","68","2","13","7",,"6",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"92","2018_Seattle_Citywide","SLU4","2018 Jul 21 01:11:00 PM","2018 Jul 21 01:21:00 PM","Weekend","Midday","UD4H",,"Sun-Shaded","71","2","31","20",,"10",,"1",,"0",,,,,,,,,,,,,,,,,,,,,,,
"511","2018_Seattle_Citywide","COM3","2018 Jul 21 01:10:00 PM","2018 Jul 21 01:20:00 PM","Weekend","Midday","UD4H",,"Sun-Shaded","68","2","132","64",,"68",,"0",,"1",,,,,,,,,,,,,,,,,,,,,,,
"225","2018_Seattle_Citywide","BEA1","2018 Jul 21 01:07:00 PM","2018 Jul 21 01:17:00 PM","Weekend","Midday","UD4H",,"Sun-Exposed","68","1","4",,,,,,,,"2","1","0","0","0","0","0","0","0","0",,,,,,,,,,,,,
"633","2018_Seattle_Citywide","BLT2","2018 Jul 21 01:05:00 PM","2018 Jul 21 01:15:00 PM","Weekend","Midday","UD4H",,"Sun-Shaded","67","2","55","33",,"21",,"1",,"3",,,,,,,,,,,,,,,,,,,,,,,
"382","2018_Seattle_Citywide","UPT4","2018 Jul 21 01:01:00 PM","2018 Jul 21 01:11:00 PM","Weekend","Midday","UD4H",,"Sun-Shaded","71","2","13","6",,"7",,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,
"91","2018_Seattle_Citywide","SLU4","2018 Jul 21 01:00:00 PM","2018 Jul 21 01:10:00 PM","Weekend","Midday","UD4H",,"Sun-Shaded","71","1","21",,,,,,,,"10","2","1","1","0","0","0","0","0","0",,,,,,,,,,,,,
"510","2018_Seattle_Citywide","COM3","2018 Jul 21 12:59:00 PM","2018 Jul 21 01:09:00 PM","Weekend","Midday","UD4H",,"Sun-Shaded","68","1","112",,,,,,,,"54","15","5","2","1","0","0","0","0","0",,,,,,,,,,,,,
